Sample Name,DB,DOHH2,FARAGE,HBL1,KARPAS422,OCILY1,OCILY18,OCILY19,OCILY7,OCILY8,RCK8,RIVA,SUDHL10,SUDHL16,SUDHL2,SUDHL4,SUDHL6,TMD8,TOLEDO,U2932,WSU_DLCL2
PSIP1,3.081951462,2.865073757,3.739416081,2.830704966,3.142306674,3.243853604,2.76055714,2.801629089,2.989693479,2.927483354,2.875382405,3.39312439,3.014730133,2.997360346,2.416702158,3.058723067,3.424256295,2.737232351,2.925602025,3.216351554,3.102651297
PSMD2,2.54550459,2.585518007,2.831710721,3.023236747,3.141436555,3.050777531,2.766215186,2.740931249,2.80738436,2.654341704,3.112935107,3.02724611,2.837594199,3.005747501,3.086247216,2.774473421,3.029826979,3.01245655,2.947232253,3.028408853,2.634066459
PSMD7,2.602852574,2.689155607,2.66403567,2.588427281,2.852549234,2.665885977,2.706015727,2.787449208,2.798887183,2.696042273,2.533540217,2.779228915,2.683289504,2.700186738,2.519321593,2.592179461,2.902025328,2.778553139,2.442829494,2.783845841,2.402645555
PSMG1,2.985177506,2.235285055,2.57129285,2.412881105,2.929681227,2.595898607,2.464640847,2.594160997,2.810564431,2.645554699,2.271610568,2.71895471,2.744070233,2.753666715,2.297365557,2.569894099,2.84425872,2.65915682,2.109330311,2.852538516,2.492436235
PSRC1,2.224850238,1.766726748,2.010173942,1.841953953,2.074689947,1.99919902,1.428302353,1.966790956,2.4045568,1.648534432,0.655843435,2.157481186,2.273032134,2.08459337,1.728600146,2.214787331,2.134859347,1.945573333,1.828364366,2.19234983,1.996857763
PTCH1,2.278010999,2.492754985,2.298528812,2.305948864,2.134778251,2.436161805,1.90145742,1.970325417,2.432780344,2.812454863,1.753508087,2.447433708,2.430612178,2.08116266,1.875579183,2.574532326,2.443746377,2.214281709,2.463381789,2.295543419,2.385009366
PTCH2,0.708290382,1.216094934,1.211895238,1.330830512,1.564467036,0.582089443,0.572546245,1.219046313,1.214866533,1.053835541,1.409726111,1.039248471,1.420407138,1.085214235,1.605314607,1.223236124,0.815705951,1.300515789,1.040745831,1.598956017,1.250801401
PTCHD1,0.638654454,1.51712493,1.843807081,1.286714969,1.142636264,0.468146091,1.016998383,0.629220778,1.844422698,-0.720681425,1.627562874,0.64479679,1.860567323,0.2178398,1.125545207,-0.001277018,0.389737219,1.805542929,0.827192181,1.619579215,1.440680945
PTCHD2,1.298115917,1.28146419,0.589313579,1.390669214,0.525336306,0.823533749,0.48957201,0.27703826,1.197492437,0.749140591,1.673421117,1.316894648,1.306463786,0.085214235,1.105152048,0.670109465,0.533981111,0.696486205,1.193488908,1.202334051,1.524735637
PTCHD3,1.140249478,1.747703511,1.758817364,1.585004927,1.617756158,1.186924489,1.53612878,1.188195868,2.198967123,0.455409834,1.433994686,1.028612156,2.167073992,1.208599143,1.766637088,1.125328878,1.007943846,1.753391056,1.061764182,1.769289081,1.633050904
PTCRA,0.839219482,0.412990402,0.42017118,0.199261197,-0.541610484,-1.008975164,NaN,-0.120901749,1.324641328,-1.021711421,1.758008588,1.500921235,0.395404869,-1.060913801,0.778314789,0.978201315,0.389737219,0.618881347,1.6437022,0.829948146,0.157379716
PTDSS1,3.212761245,2.589828192,2.550351732,2.981788945,2.921884344,3.172468232,3.002333621,2.96452263,2.909385707,2.997072268,3.042884882,2.774422242,2.86489961,2.802825306,2.787349211,3.041661794,3.239807651,2.831242681,3.041713839,2.733909725,2.962200395
PTEN,3.316895645,3.541254141,3.426963101,3.271143204,3.157504261,1.373041879,3.082828921,3.058721844,3.146849247,3.089819923,2.704555386,3.392426079,3.164481182,3.095514191,2.840781652,3.551578314,3.504913875,3.087645944,2.662882752,3.212736811,2.18878818
PTGR1,-0.325133373,0.661991397,-0.056950074,1.927927084,-0.018731738,0.292054832,0.428302353,0.05518951,0.754450972,0.897366672,0.997406977,0.288249467,0.872526124,NaN,0.486058717,0.163533231,0.42752578,0.317851351,-0.564918284,0.845188113,0.499802397
PTGS1,1.272561812,1.097719967,0.603101864,0.7187863,0.594052118,0.624493292,1.898793029,1.134370756,1.051364401,0.182408562,-0.052671887,0.579295242,1.55175207,2.633954527,2.451542642,2.323163737,0.888256618,2.332335366,1.044320292,0.874151809,1.624247336
PTGS2,1.250054471,1.617985097,1.834348388,1.684108351,1.757969446,1.020408614,1.386909668,0.802083067,2.150419898,0.483438558,1.895088495,1.085705872,2.086584629,0.54114619,1.94242475,0.922206128,0.71007237,1.794342737,1.78854913,1.73012013,1.858947701
PTHLH,0.39086997,1.523688699,1.561844875,1.985138347,1.323690942,0.871838429,1.293603779,0.532310765,1.903495704,0.810797492,1.120190402,0.43718848,2.100127203,0.984409178,1.391314766,0.776874233,0.722481628,1.497702759,1.100975261,1.862797058,1.669263077
PTK2,1.874073106,1.935729029,2.535067979,1.916547539,2.986320012,2.982162272,2.78687167,2.478571933,2.472654871,2.667330918,1.789659937,2.247941163,3.132538589,2.573059355,2.863292094,3.133341371,2.548830232,2.709400085,1.533148306,2.118389015,3.291684351
PTN,1.19600471,2.128184752,1.92982166,1.698101701,1.775058646,1.281059448,1.68211012,0.90028755,2.150749033,0.409652343,2.002111346,1.240293012,2.522749676,0.38624423,2.085505093,0.75401135,0.634651272,2.062654369,1.510628677,2.090360291,1.775427813
PTP4A1,2.17865731,2.397880504,2.497971521,2.20720583,2.177720803,2.047929688,2.309462135,2.135575457,2.530548817,2.43130097,2.168597417,2.450161698,2.31078516,2.181379104,2.18189049,2.055334689,2.363144991,2.275229575,1.920329797,2.315770937,2.007412974
PTPN1,2.222148934,2.622851192,2.498489875,2.975347431,1.882726583,2.28965962,2.552944879,2.310863953,2.148108937,2.394096307,2.763716731,2.510847714,2.110479241,2.262338299,3.177882563,2.334720619,2.169858062,3.189779455,2.569577572,2.515369963,2.066935745
PTPN11,2.665116659,2.610493276,2.73222758,2.732994158,2.724464343,2.46640543,2.498508193,2.512314136,2.766890236,2.484658296,2.416495331,2.599328733,2.919921192,2.652072433,2.490035959,2.585742808,2.722420455,2.58502308,2.382842098,2.717645805,2.699582498
PTPN5,0.962668356,1.334928472,1.340989934,1.603831785,1.363285304,0.968748442,1.261970931,0.788921621,1.878979803,0.092231932,-0.529793142,0.579295242,1.934387982,NaN,1.655145075,0.416258547,0.524435793,1.68771228,1.196006564,1.862797058,1.74057849
PTPRC,1.910395073,1.948161972,2.366997595,2.607892477,1.905547548,1.988847917,1.691543788,1.685278225,1.824663149,1.544136398,1.845565597,1.996206542,2.329341854,1.783563375,2.35505562,1.868856664,1.630135171,1.858670295,1.969953576,2.785051498,2.624395534
PTPRR,0.93968445,1.593726566,1.940561125,1.640412293,1.771553426,0.945267346,1.416293445,1.489225864,2.002377941,0.469650273,1.703202969,1.212998514,2.115104359,0.930312275,2.014461155,1.641415738,0.785037131,1.835792721,1.846701422,1.929949236,1.782692167
PTTG1,1.901208714,1.870530469,1.758817364,1.850986399,1.860937467,2.184983814,2.086458346,1.694509953,2.253930556,1.468247059,1.878446824,1.885346039,2.143592896,2.216924532,1.907004123,2.167175135,2.117229183,2.07735497,1.716872354,2.266167605,1.90865882
PTTG2,2.939353882,2.804437749,3.107105218,2.780361503,3.183565818,3.17585817,2.822169912,2.857564094,3.353592224,2.385849429,3.311754024,2.96306887,3.320219991,3.153877081,2.806205003,3.201127459,3.254607726,2.982329812,3.236599759,3.363838174,3.078024717
PUS1,2.272122909,2.208309677,2.538703586,2.608413683,2.399237904,2.397394672,2.366002568,2.584534297,2.279128718,2.42575671,2.38701161,2.448936223,2.231916525,2.104033572,2.322382833,2.2332792,2.39885318,2.343335316,2.603873736,1.94329453,2.093390512
PVR,0.992929961,1.682051191,1.927898582,1.972935145,1.587649627,1.012214135,1.587395366,0.724196291,2.185207331,0.685858755,1.304839465,1.205898174,2.298896795,0.592298713,1.796539609,0.361900885,0.514675955,1.810429557,1.294420195,2.01066781,2.148162408
PYCARD,0.337624458,1.93065445,1.089177961,1.987320736,2.334029453,1.71118414,2.161669868,2.221274103,1.858190166,2.337554744,1.172062551,2.015494883,2.432388436,2.088613213,2.29278122,1.687553355,1.93903779,2.074718881,2.337628495,1.743572805,2.004952375
PYCR1,2.292705374,1.896140401,1.813119243,2.18153243,0.910687187,1.487954484,2.070256944,1.885564293,2.141773627,1.504627857,2.631574861,1.327843829,2.449620582,0.883568871,2.240712787,1.777430664,2.232384274,2.175708041,2.070900437,2.718548809,2.007412974
PYGL,0.958167855,1.688041555,1.376705487,1.456385707,1.737143117,1.189681923,1.473269498,0.925398271,2.07744997,1.263845888,1.422837884,0.854311805,2.155212561,0.943407573,1.401985929,1.669396923,0.611585968,1.753391056,2.570744318,1.879719763,1.6785178
QDPR,2.072459061,2.409473828,2.555833782,2.38916162,2.703161278,2.406499004,2.519062585,2.643741316,1.894092479,2.661515785,1.915811062,2.471778127,2.659347628,2.672443987,1.890892434,2.490515524,2.451806156,2.185036921,2.256158328,2.546100604,2.524362692
QSOX2,2.176473549,2.091890423,2.97191154,2.44647884,2.063694562,2.449360462,2.483587995,1.897174315,2.536950639,2.504498583,2.955312835,2.556699786,2.329716246,1.811242472,2.11912299,2.717735381,2.292168685,2.205810943,1.65168741,2.588805992,2.720148259
RAB23,1.981506068,2.090420728,2.032450337,1.634321107,1.961726154,1.891937904,1.71867428,1.90028755,2.25158934,1.822144002,1.998695049,1.944957327,2.219795892,1.692669258,1.868436021,1.639891896,2.469356925,1.918492851,1.830699289,2.040801512,1.742840445
RAB25,1.160588053,1.464454135,1.378985253,1.83582624,1.095211614,2.615203762,1.263896852,1.112728831,1.847078942,1.680719116,1.169176863,2.11550122,2.071590235,0.416207454,1.593268687,1.21721809,0.684136636,1.65509352,1.271827682,1.384956177,2.557917705
RAB27B,0.089839974,0.412990402,NaN,0.676382452,-1.018731738,-0.008975164,NaN,-0.120901749,0.793603096,0.124416615,0.838183644,0.149946769,-0.132868908,NaN,-0.434760037,-1.11522037,0.302587043,0.102251551,-1.042039539,NaN,NaN
RAB4A,2.849275359,2.773253911,2.918350408,2.976074097,1.807990782,2.643271177,2.790259006,2.677921475,2.568245889,2.729875584,2.320035598,2.813588811,2.35302989,2.776042936,2.57610504,2.635519381,2.672558375,2.811763796,2.721163762,2.725410158,2.961450965
RAB6B,0.905315548,1.847971155,2.147944743,2.095193478,1.505014728,1.22907094,1.53612878,0.599257554,2.414528516,1.078659124,1.507633356,0.995044809,2.427934094,0.562335489,1.780965628,0.50802892,0.595499148,2.117790928,0.966560633,2.184193825,2.078024717
RAC1,3.137444295,3.128885967,2.981726847,2.788179015,2.720207293,2.673169913,3.144811573,3.181997115,2.969544572,2.982093653,2.495649273,3.344009931,2.875624806,3.104360209,2.60636936,3.072976647,3.230033451,2.740312721,2.538429245,3.020479934,3.149314266
RAC2,2.730474278,3.119763228,2.971679266,3.25575559,3.010489656,3.268198392,2.623698767,3.047669387,2.744756311,2.422489568,2.849089058,2.593111931,3.023718099,3.502555418,3.343560073,3.415747312,3.227191737,3.294858824,2.838888326,3.015044892,3.053905933
RAC3,2.455471932,1.815944771,1.459679722,1.606455928,1.937916841,2.293355765,1.661836861,1.863062642,1.880821337,1.886773598,1.926572892,2.145307701,1.940849443,1.737736844,1.45547463,2.09187517,2.384840353,1.818851044,2.574855888,2.215937227,1.98150555
RACGAP1,2.64502747,2.695926646,2.677963998,2.633215562,2.685504599,2.794208725,2.5212993,2.664428086,2.921824046,2.484793612,2.611029039,2.622246018,3.003732767,2.911289037,2.489691554,2.716777307,2.824499616,2.59937874,3.049943793,2.764356411,2.588421661
RAD1,2.193380566,1.97278123,2.029409756,2.07919476,2.254037848,1.95244593,1.880600024,2.184986781,2.265198262,1.791201936,1.949254034,2.325132304,2.204340687,1.872067021,1.681404776,1.839504421,2.184668649,1.934304032,1.855037464,1.872045284,2.000612494
RAD17,2.731923835,2.834594329,2.566889691,2.423176274,2.67910763,2.651226038,2.493780212,2.541501894,2.742150957,2.641329554,2.531407937,2.598363205,2.640002655,2.584901317,2.272526194,2.898795859,2.803849223,2.467472031,2.507331613,2.621588678,2.820986424
RAD18,2.376089111,2.560417375,2.559900381,2.479944609,2.662419011,2.358007812,2.393945837,2.482242623,2.650311157,2.300301018,2.529138759,2.526637759,2.687496777,2.507287923,2.153324837,2.427853865,2.571320984,2.293782406,2.323073893,2.533393067,2.502753447
RAD21,3.572152745,3.137292704,3.248923118,3.116726309,3.184192289,3.628274337,2.969919413,2.936431471,3.241882853,3.087462001,3.428707034,3.302540847,3.352337731,3.130872447,2.971666588,3.157734575,3.557895291,3.049299965,3.515142723,3.210353226,3.216450629
RAD23A,2.915166209,2.74802749,2.557344373,2.609713967,2.81185693,2.875480332,2.795545294,2.833039062,2.870782981,2.685006362,2.869303444,2.644536135,2.849967445,2.667926767,2.71579174,2.687690119,2.893445383,2.95503642,2.674714819,2.716539578,2.508789468
RAD23B,2.972057916,3.242418686,3.181096029,3.022986159,3.245188245,3.289047814,3.180676778,3.233374802,3.282494035,3.332320145,3.275639747,3.281485238,3.257602528,3.239964165,3.050866762,3.179928727,3.383133365,3.204489187,3.143870746,3.260276643,3.187696022
RAD50,2.740744979,2.734809241,2.788325193,2.841801809,2.707016595,2.678464611,2.543761569,2.529527204,2.548557418,2.595917877,2.505636597,2.582114038,2.750153389,2.423670728,2.590682378,2.660972145,2.712582749,2.384258309,2.728886076,2.556413373,2.787502359
RAD51,2.149082891,2.153862229,1.943669904,1.694912254,2.304932797,1.998345789,1.700073577,2.046784727,2.520835756,1.852190177,1.697236121,2.311314771,2.522989551,2.205788166,1.883998726,1.989608034,2.443397593,2.328851456,1.922691382,2.11958487,1.974283555
RAD51B,2.944986225,2.896876649,2.801844839,2.827256922,2.912166376,2.744761059,2.549474074,2.91151553,2.776809301,2.700675674,2.128536303,2.987771858,2.736876033,2.676278842,2.607815476,2.915014926,2.816100585,2.530270579,1.99974778,2.691887733,2.986426053
RAD51C,2.484695588,2.141213234,1.899355596,2.063498362,2.398241434,2.3165405,2.271138437,2.313467525,2.279618064,2.292998272,2.369297454,2.430838001,2.23425396,2.388101515,2.050488044,1.815219225,2.485804146,2.169375567,2.404342273,2.148086045,1.888968481
RAD51D,2.383457472,2.289357254,2.077955257,1.912687118,2.226287132,2.516587895,2.220906256,2.401705477,2.531371344,2.474110333,2.515790596,2.247507735,2.614348628,2.182372345,2.510051522,2.436960969,2.416901429,2.509885214,2.56776823,2.052106996,2.008025951
RAD52,1.43528911,1.864628301,1.921426115,1.642825047,1.705544131,1.37663111,1.650151103,1.493204162,2.151406557,1.0820923,1.741273631,1.515200696,2.17702729,1.27353995,1.77296407,1.474729231,1.286196627,1.880919511,1.338171703,1.922493354,1.774380057
RAD54L,0.407260386,1.021999253,0.52931565,0.891497819,1.074689947,1.172868424,0.926821752,1.143325599,1.636556467,0.25704218,1.511599544,0.723978036,1.647988236,0.592298713,0.996603727,0.670109465,1.014238079,0.993550013,1.193488908,1.054887973,1.008638065
RAD9A,2.085137591,2.074833608,1.810601587,1.800485203,1.882181329,2.055108272,2.023397564,1.91950278,2.055890486,1.717860924,1.822389377,2.177296376,1.956152593,1.861292476,2.057534621,1.857445222,2.01673045,2.332152697,2.100036922,2.055349743,1.959468974
RAF1,2.419472502,2.705675124,2.755581317,2.659696409,2.498859992,2.711845418,2.493553781,2.505951666,2.696131132,2.513075938,2.903976692,2.556167497,2.818954128,2.57707598,2.704489181,2.67668071,2.629832422,2.63309133,2.866123661,2.740248501,2.846954932
RAG1,1.412059269,2.001533176,2.021713846,1.926677315,1.875030024,1.262866443,3.001525696,3.593312714,2.228006796,3.500106351,2.033687944,1.527890149,2.335478423,1.427636916,2.285674922,1.443488201,1.234835259,2.146735313,3.051136911,2.189309249,2.100874232
RALA,2.77337191,2.70050318,2.761464356,2.152016395,2.47108617,2.237769546,2.487280213,2.597184546,2.591276486,2.300094063,1.973997541,2.770473201,2.527522191,2.526123317,2.263920341,2.469110854,2.404486796,2.379697035,2.160721149,2.721445781,2.634935048
RAMP1,0.017289307,1.149515413,3.005201968,3.170072808,0.873362864,0.715300706,1.943212169,0.390981612,1.564201208,0.425446611,1.28755183,2.186625557,1.231212834,0.115177458,2.376591509,1.200749975,0.439425003,2.19038764,1.43071691,0.829948146,0.92080771
RAMP2,-0.325133373,0.477931209,NaN,1.443252692,NaN,NaN,0.085879672,-0.245840486,-0.066734911,0.907707505,0.873899196,1.758071483,0.168161088,NaN,0.619597626,-0.27012233,0.269163288,1.073394811,0.162080444,0.973854722,NaN
RAMP3,0.122024658,1.389976038,0.616465825,0.930415885,0.644026093,0.582089443,0.59102965,0.862498989,1.071567787,0.182408562,1.274118971,0.608584618,1.320066962,NaN,0.503092057,-0.33706912,0.484007136,1.0495452,-0.439979548,0.789330296,1.306598829
RAP1A,2.407903309,2.316780299,2.450905797,2.195233708,2.011867984,2.09414409,2.02004133,2.041961244,2.359776351,1.893688415,1.915291881,2.268459498,2.457359714,2.075172296,2.249486711,2.461236162,2.178719317,2.175708041,1.951396692,2.30525606,2.591309482
RARA,2.272561812,2.751768095,2.536810545,2.125524472,2.475005064,1.845937859,2.664976999,1.861934604,2.05383902,3.081613286,3.00748012,2.157214339,2.692232504,2.940776653,2.726108489,2.432800325,2.418628739,2.673877208,2.881929426,2.669246585,2.457540253
RARB,-0.179005338,0.398749963,0.616465825,0.966131437,0.127396297,-0.105885177,0.113908396,0.1221363,0.653424393,0.409652343,0.511599544,0.579295242,1.067844826,1.220119566,0.36687231,0.060870889,0.302587043,0.336334757,NaN,0.984850106,0.634500971
RASA1,2.755348806,3.33395483,2.576662641,2.491005631,2.687644617,2.697742619,2.664671641,3.081518449,2.649268433,2.632561406,2.422191612,2.802978289,2.694581142,2.753200555,2.56102136,2.881466386,2.70786382,2.715715824,2.528386639,2.577443187,2.583076929
RASA4,2.084123279,2.036573124,2.139739205,2.253520592,1.852257075,2.192695016,2.187855744,2.437056356,2.091627581,1.517364678,2.276160578,2.275021201,2.467967909,1.765808719,2.399448661,2.621892724,1.930786697,2.245266351,1.904903732,2.312719675,2.264589686
RASAL1,1.820994662,2.240734767,1.534114533,1.491858025,1.644026093,2.054733396,1.921781528,2.305202679,2.466178638,2.334696906,1.683281684,2.139785764,1.730453952,0.687274226,1.464695666,1.946985439,1.713832518,1.860297884,1.511843488,1.859186942,1.567312839
RASD1,0.337624458,0.8806701,0.770049744,0.728770521,0.37920827,0.75445283,0.951181098,2.165217753,1.436715283,0.233561084,0.717361473,0.091954822,1.280011451,-0.019521116,0.632186753,-0.160977861,0.14997688,1.364363481,1.054870474,1.102949419,0.92080771
RASGRF1,1.125115735,1.566067297,2.641895828,2.986176349,2.062255308,1.850763403,1.342757704,0.988845489,2.064402363,2.400221393,1.304839465,2.410763215,1.794629774,1.838906701,2.994830766,1.631413829,0.728555775,2.781484711,0.526162185,1.777241796,1.813477918
RASGRF2,1.086486332,1.986460928,1.808069251,1.587744965,2.658601413,1.246297341,1.613079791,0.96723434,2.201901556,0.864779305,1.414689531,2.181607656,2.19830523,0.470565116,1.949055329,0.486839621,0.785037131,2.182207631,0.648156541,1.907834922,1.723227535
